,vote_link,Nombre,Status,Date,Tipo,Camara,Comision,Abstencion,Aprobado,Rechazado,Votos,bill_link,Bill_description,Autor,party_autor,tags,id,date
2101,https://congresovisible.uniandes.edu.co/votaciones/12127/,“Aprobación de la renuncia presentada por la Senadora Ana Mercedes Gómez Martínez.  ,aprobado,3/24/2015,,Senado,,38.0,59.0,0.0,59.0,Not availible,NO Description,Not availible,Not availible,Not availible,2102,2015-03-24
2102,https://congresovisible.uniandes.edu.co/votaciones/11949/,“Aprobación del Impedimento presentado por el senador Germán Varón para discutir el proyecto de ley número 31 del 2014 Senado. ,denegado,3/24/2015,Impedimentos,Senado,Comisión Primera de Senado,3.0,6.0,9.0,15.0,Not availible,NO Description,Not availible,Not availible,Not availible,2103,2015-03-24
2103,https://congresovisible.uniandes.edu.co/votaciones/11951/,“Aprobación de la Proposición positiva con la que termina el informe de ponencia del Proyecto de ley número 31 del 2014 Senado. ,aprobado,3/24/2015,Proposiciones,Senado,Comisión Primera de Senado,4.0,14.0,0.0,14.0,Not availible,NO Description,Not availible,Not availible,Not availible,2104,2015-03-24
2104,https://congresovisible.uniandes.edu.co/votaciones/11950/,“Aprobación del Impedimento presentado por el senador Armando Benedetti para discutir el proyecto de ley número 31 del 2014 ,aprobado,3/24/2015,Impedimentos,Senado,Comisión Primera de Senado,5.0,11.0,2.0,13.0,Not availible,NO Description,Not availible,Not availible,Not availible,2105,2015-03-24
2105,https://congresovisible.uniandes.edu.co/votaciones/11979/,“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley número 02 de 2014 Cámara. ,aprobado,3/18/2015,Proyecto de Ley,Cámara de Representantes,,59.0,91.0,1.0,92.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-convierte/7646/,Por la cual se convierte en política de Estado el Programa de Cero a Siempre. [Programa de Cero a Siempre],"['Alfredo Guillermo Molina Triana', 'Eduardo Jose ""Joche"" Tous de la Ossa ', 'Carlos Edward Osorio Aguiar', 'Juan Felipe Lemos Uribe', 'Sara Elena  Piedrahita Lyons ', 'Alfredo Rafael Deluque Zuleta', 'Nicolas Daniel Guerrero Montaño', 'Christian José Moreno Villamizar ', 'Elbert Díaz Lozano', 'Martha Patricia  Villalba Hodwalker ', 'Jorge Eliécer  Tamayo Marulanda ', 'Eduardo Agaton Diazgranados Abadia']","['Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional']","primera infancia,  proteccion integral",2106,2015-03-18
2106,https://congresovisible.uniandes.edu.co/votaciones/11915/,“Aprobación del título del Proyecto de Ley número 62 del 2014. ,aprobado,3/18/2015,Proyecto de Ley,Senado,Comisión Séptima de Senado,1.0,11.0,0.0,11.0,Not availible,NO Description,Not availible,Not availible,Not availible,2107,2015-03-18
2107,https://congresovisible.uniandes.edu.co/votaciones/11916/,“Aprobación de la Proposición para dar primer debate al Proyecto de Ley número 83 del 2014 Senado. ,aprobado,3/18/2015,Proposiciones,Senado,Comisión Séptima de Senado,1.0,11.0,0.0,11.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-del-cual-se/7799/,"Por medio del cual se define la obligatoriedad a las Empresas Promotoras de Salud a proveer los gastos de transporte, alojamiento y manutención a los pacientes y sus acompañantes. [Alojamiento familiares de pacientes]",['Juan Samy Merheg Marún'],['Conservador Colombiano'],No tags,2108,2015-03-18
2108,https://congresovisible.uniandes.edu.co/votaciones/12612/,“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley número 111 de 2014 Senado. ,aprobado,3/18/2015,Proyecto de Ley,Senado,Comisión Segunda de Senado,2.0,6.0,2.0,8.0,Not availible,NO Description,Not availible,Not availible,Not availible,2109,2015-03-18
2109,https://congresovisible.uniandes.edu.co/votaciones/12613/,“Aprobación de la omisión de la lectura del articulado y del articulado del Proyecto de Ley número 111 de 2014 Senado. ,aprobado,3/18/2015,Proyecto de Ley,Senado,Comisión Segunda de Senado,2.0,6.0,2.0,8.0,Not availible,NO Description,Not availible,Not availible,Not availible,2110,2015-03-18
2110,https://congresovisible.uniandes.edu.co/votaciones/12614/,“Aprobación del título y tránsito al siguiente debate del Proyecto de Ley número 111 de 2014 Senado. ,aprobado,3/18/2015,Proyecto de Ley,Senado,Comisión Segunda de Senado,2.0,6.0,2.0,8.0,Not availible,NO Description,Not availible,Not availible,Not availible,2111,2015-03-18
2111,https://congresovisible.uniandes.edu.co/votaciones/12120/,“Aprobación del impedimento suscrito por el Senador Álvaro Uribe Velez para participar en la discusión y votación de la licencia presentada por el Magistrado de la Corte Constitucional Jorge Ignacio Pretelt Chaljub. ,aprobado,3/17/2015,,Senado,,30.0,45.0,25.0,70.0,Not availible,NO Description,Not availible,Not availible,Not availible,2112,2015-03-17
2112,https://congresovisible.uniandes.edu.co/votaciones/12126/,“Aprobación de la licencia no remunerada presentada por el Magistrado de la Corte Constitucional Jorge Ignacio Pretelt Chaljub. ,denegado,3/17/2015,,Senado,,23.0,34.0,43.0,77.0,Not availible,NO Description,Not availible,Not availible,Not availible,2113,2015-03-17
2113,https://congresovisible.uniandes.edu.co/votaciones/12121/,“Aprobación del impedimento suscrito por el Senador Alfredo Ramos Maya para participar en la discusión y votación de la licencia presentada por el Magistrado de la Corte Constitucional Jorge Ignacio Pretelt Chaljub.  ,denegado,3/17/2015,,Senado,,40.0,19.0,41.0,60.0,Not availible,NO Description,Not availible,Not availible,Not availible,2114,2015-03-17
2114,https://congresovisible.uniandes.edu.co/votaciones/12122/,“Aprobación del impedimento suscrito por el Senador Fernando Nicolás Araujo para participar en la discusión y votación de la licencia presentada por el Magistrado de la Corte Constitucional Jorge Ignacio Pretelt Chaljub.  ,denegado,3/17/2015,,Senado,,40.0,17.0,43.0,60.0,Not availible,NO Description,Not availible,Not availible,Not availible,2115,2015-03-17
2115,https://congresovisible.uniandes.edu.co/votaciones/12123/,“Aprobación del impedimento suscrito por la Senadora Thania Vanegas para participar en la discusión y votación de la licencia presentada por el Magistrado de la Corte Constitucional Jorge Ignacio Pretelt Chaljub.  ,denegado,3/17/2015,,Senado,,44.0,16.0,40.0,56.0,Not availible,NO Description,Not availible,Not availible,Not availible,2116,2015-03-17
2116,https://congresovisible.uniandes.edu.co/votaciones/12124/,“Aprobación del impedimento suscrito por el Senador Iván Duque Marquez para participar en la discusión y votación de la licencia presentada por el Magistrado de la Corte Constitucional Jorge Ignacio Pretelt Chaljub.  ,denegado,3/17/2015,,Senado,,39.0,14.0,47.0,61.0,Not availible,NO Description,Not availible,Not availible,Not availible,2117,2015-03-17
2117,https://congresovisible.uniandes.edu.co/votaciones/12125/,“Aprobación del impedimento suscrito por el Senador Ernesto Macías Tovar para participar en la discusión y votación de la licencia presentada por el Magistrado de la Corte Constitucional Jorge Ignacio Pretelt Chaljub.  ,denegado,3/17/2015,,Senado,,44.0,13.0,43.0,56.0,Not availible,NO Description,Not availible,Not availible,Not availible,2118,2015-03-17
2118,https://congresovisible.uniandes.edu.co/votaciones/12563/,"“Aprobación del impedimento presentado por la Representante Sadra Ortíz Nova para participar en la discusión y votación del Proyecto de Ley número 200 de 2015 Cámara, 138 de 2015 Senado.  ",denegado,3/17/2015,Impedimentos,Cámara de Representantes-Senado,Comisión Cuarta de Cámara de Representantes-Comisión Tercera de Cámara de Representantes-Comisión Cuarta de Senado-Comisión Tercera de Senado,62.0,2.0,14.0,16.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-expide/7930/,"Por la cual se expide el Plan Nacional de Desarrollo 2014 -2018 “Todos por un nuevo país” [Plan Nacional de Desarrollo 2014 - 2018, Todos por un nuevo país]","['Ministro de Hacienda y Crédito Público, Mauricio Cárdenas Santamaría']",NO party,"plan nacional de desarrollo,  pnd",2119,2015-03-17
2119,https://congresovisible.uniandes.edu.co/votaciones/11906/,“Aprobación del impedimento suscrito por el Senador Álvaro Uribe Vélez para participar en la discusión y votación del Proyecto de Ley número 107 de 2014 ,aprobado,3/17/2015,Impedimentos,Senado,Comisión Séptima de Senado,4.0,9.0,1.0,10.0,Not availible,NO Description,Not availible,Not availible,Not availible,2120,2015-03-17
2120,https://congresovisible.uniandes.edu.co/votaciones/11947/,"“Aprobación de la Proposición número 139 formulada por la senadora Claudia López para el Proyecto de ley número 18 del 2014 Senado, 153 del 2014 Cámara. ",aprobado,3/17/2015,Proposiciones,Senado,Comisión Primera de Senado,6.0,6.0,4.0,10.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-del-cual-se/7791/,Por medio del cual se adopta una reforma de equilibrio de poderes y reajuste institucional y se dictan otras disposiciones. [Equilibrio de poderes],"['Ministro de Justicia y del Derecho, Yesid Reyes Alvarado', 'Ministro del Interior, Juan Fernando Cristo Bustos']",NO party,"equilibrio de poderes,  balance institucional",2121,2015-03-17
2121,https://congresovisible.uniandes.edu.co/votaciones/11259/,"“Aprobación del bloque de proposiciones al Proyecto de Ley 175 del 2014 Cámara, 122 del 2014 Senado. ",aprobado,12/16/2014,Proposiciones,Cámara de Representantes,,34.0,126.0,0.0,126.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-adoptan/7908/,"Por la cual se adoptan medidas y disposiciones para los proyectos de infraestructura de transporte, agua potable y saneamiento básico, y los demás sectores que requieran expropiación en proyectos de inversión que adelante el Estado y se dictan otras disposiciones. [Ley de infraestructura, expropiación predios]","['Ministro de Vivienda, Luis Felipe Henao Cardona', 'Ministra de Transporte, Natalia Abello Vives']",NO party,No tags,2122,2014-12-16
2122,https://congresovisible.uniandes.edu.co/votaciones/11268/,"“Aprobación de la proposición al  título y pregunta  del Proyecto de Ley 182 del 2014 Cámara, 87 del 2014 Senado. ",aprobado,12/16/2014,Proposiciones,Cámara de Representantes,,49.0,98.0,13.0,111.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/7803/,"Por medio de la cual se aprueba el “Acuerdo de Libre Comercio entre la República de Colombia y la República de Corea”, firmado en Seúl, el 21 de febrero de 2013. [TLC con Corea]","['Ministra de Comercio, Industria y Turismo, Cecilia Álvarez-Correa Glen', 'Viceministra de Relaciones Exteriores, Patty Londoño Jaramillo']",NO party,"politica internacional,  tlc,  corea,  comercio",2123,2014-12-16
2123,https://congresovisible.uniandes.edu.co/votaciones/11258/,"“Aprobación del informe de  conciliación del Proyecto de Ley 175 del 2014 Cámara, 122 del 2014 Senado. ",aprobado,12/16/2014,Proyecto de Ley,Cámara de Representantes,,69.0,89.0,2.0,91.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-adoptan/7908/,"Por la cual se adoptan medidas y disposiciones para los proyectos de infraestructura de transporte, agua potable y saneamiento básico, y los demás sectores que requieran expropiación en proyectos de inversión que adelante el Estado y se dictan otras disposiciones. [Ley de infraestructura, expropiación predios]","['Ministro de Vivienda, Luis Felipe Henao Cardona', 'Ministra de Transporte, Natalia Abello Vives']",NO party,No tags,2124,2014-12-16
2124,https://congresovisible.uniandes.edu.co/votaciones/11260/,"“Aprobación del impedimento presentado por el Representante Jairo Castiblanco para participar en la discusión y votación del Proyecto de Ley 182 del 2014 Cámara, 87 del 2014 Senado. ",denegado,12/16/2014,Impedimentos,Cámara de Representantes,,65.0,21.0,74.0,95.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/7803/,"Por medio de la cual se aprueba el “Acuerdo de Libre Comercio entre la República de Colombia y la República de Corea”, firmado en Seúl, el 21 de febrero de 2013. [TLC con Corea]","['Ministra de Comercio, Industria y Turismo, Cecilia Álvarez-Correa Glen', 'Viceministra de Relaciones Exteriores, Patty Londoño Jaramillo']",NO party,"politica internacional,  tlc,  corea,  comercio",2125,2014-12-16
2125,https://congresovisible.uniandes.edu.co/votaciones/11261/,"“Aprobación de la proposición de archivo suscrita por el Representante Alirio Uribe al Proyecto de Ley 182 del 2014 Cámara, 87 del 2014 Senado. ",denegado,12/16/2014,Proposiciones,Cámara de Representantes,,67.0,14.0,79.0,93.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/7803/,"Por medio de la cual se aprueba el “Acuerdo de Libre Comercio entre la República de Colombia y la República de Corea”, firmado en Seúl, el 21 de febrero de 2013. [TLC con Corea]","['Ministra de Comercio, Industria y Turismo, Cecilia Álvarez-Correa Glen', 'Viceministra de Relaciones Exteriores, Patty Londoño Jaramillo']",NO party,"politica internacional,  tlc,  corea,  comercio",2126,2014-12-16
2126,https://congresovisible.uniandes.edu.co/votaciones/11262/,"“Aprobación de la proposición positiva con que termina el  informe de ponencia del Proyecto de Ley 182 del 2014 Cámara, 87 del 2014 Senado. ",aprobado,12/16/2014,Proyecto de Ley,Cámara de Representantes,,63.0,80.0,17.0,97.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/7803/,"Por medio de la cual se aprueba el “Acuerdo de Libre Comercio entre la República de Colombia y la República de Corea”, firmado en Seúl, el 21 de febrero de 2013. [TLC con Corea]","['Ministra de Comercio, Industria y Turismo, Cecilia Álvarez-Correa Glen', 'Viceministra de Relaciones Exteriores, Patty Londoño Jaramillo']",NO party,"politica internacional,  tlc,  corea,  comercio",2127,2014-12-16
2127,https://congresovisible.uniandes.edu.co/votaciones/11266/,"“Aprobación en bloque del articulado del Proyecto de Ley 182 del 2014 Cámara, 87 del 2014 Senado. ",aprobado,12/16/2014,Proyecto de Ley,Cámara de Representantes,,54.0,93.0,13.0,106.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/7803/,"Por medio de la cual se aprueba el “Acuerdo de Libre Comercio entre la República de Colombia y la República de Corea”, firmado en Seúl, el 21 de febrero de 2013. [TLC con Corea]","['Ministra de Comercio, Industria y Turismo, Cecilia Álvarez-Correa Glen', 'Viceministra de Relaciones Exteriores, Patty Londoño Jaramillo']",NO party,"politica internacional,  tlc,  corea,  comercio",2128,2014-12-16
2128,https://congresovisible.uniandes.edu.co/votaciones/11269/,"“Aprobación de la proposición positiva   con  que termina el informe de ponencia  del Proyecto de Ley 179  del 2014 Cámara, 80 del 2013 Senado. ",aprobado,12/16/2014,Proyecto de Ley,Cámara de Representantes,,68.0,88.0,4.0,92.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/7398/,"Por medio de la cual se aprueba el “Acuerdo para el establecimiento del Fondo de Cooperación de la Alianza del Pacífico”, suscrito en Cali, República de Colombia, el 22 de mayo de 2013. [Fondo de cooperación Alianza del Pacífico]","['Ministra de Relaciones Exteriores, María Angela Holguín']",NO party,"alianza pacifico,  fondo de cooperacion alianza pacifico",2129,2014-12-16
2129,https://congresovisible.uniandes.edu.co/votaciones/11272/,"“Aprobación en bloque del articulado del Proyecto de Ley 179  del 2014 Cámara, 80 del 2013 Senado. ",aprobado,12/16/2014,Proyecto de Ley,Cámara de Representantes,,68.0,88.0,4.0,92.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/7398/,"Por medio de la cual se aprueba el “Acuerdo para el establecimiento del Fondo de Cooperación de la Alianza del Pacífico”, suscrito en Cali, República de Colombia, el 22 de mayo de 2013. [Fondo de cooperación Alianza del Pacífico]","['Ministra de Relaciones Exteriores, María Angela Holguín']",NO party,"alianza pacifico,  fondo de cooperacion alianza pacifico",2130,2014-12-16
2130,https://congresovisible.uniandes.edu.co/votaciones/11274/,"“Aprobación del título y  la pregunta   Proyecto de Ley 179  del 2014 Cámara, 80 del 2013 Senado. ",aprobado,12/16/2014,Proyecto de Ley,Cámara de Representantes,,69.0,87.0,4.0,91.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/7398/,"Por medio de la cual se aprueba el “Acuerdo para el establecimiento del Fondo de Cooperación de la Alianza del Pacífico”, suscrito en Cali, República de Colombia, el 22 de mayo de 2013. [Fondo de cooperación Alianza del Pacífico]","['Ministra de Relaciones Exteriores, María Angela Holguín']",NO party,"alianza pacifico,  fondo de cooperacion alianza pacifico",2131,2014-12-16
2131,https://congresovisible.uniandes.edu.co/votaciones/11277/,“Aprobación de la modificación del orden del día.  ,aprobado,12/16/2014,Orden del Día,Cámara de Representantes,,73.0,87.0,0.0,87.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-establece/7459/,"Por la cual se establece una contribución parafiscal, se crea el Fondo de Floricultura y se dictan otras disposiciones. [Fondo de floricultura]","['Ministro de Agricultura y Desarrollo Rural, Rubén Darío Lizarralde']",NO party,"fondo de floricultura,  parafiscales,  flores,  follaje,  plantas ornamentales",2132,2014-12-16
2132,https://congresovisible.uniandes.edu.co/votaciones/11278/,"“Aprobación en bloque del articulado  del Proyecto de Ley 139  del 2014 Cámara, 135 del 2014 Senado. ",aprobado,12/16/2014,Proyecto de Ley,Cámara de Representantes,,76.0,84.0,0.0,84.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-establece/7869/,Por la cual se establece el procedimiento disciplinario que deberá seguirse para tramitar y decidir los asuntos disciplinarios que conoce el Consejo Profesional Nacional de Arquitectura y sus Profesiones Auxiliares. [Consejo Profesional Nacional de Arquitectura],['Telesforo Pedraza Ortega'],['Conservador Colombiano'],No tags,2133,2014-12-16
2133,https://congresovisible.uniandes.edu.co/votaciones/11888/,"“Aprobación de la omisión de la lectura del articulado y el articulado en bloque del Proyecto de Ley número 87 de 2014 Senado, 182 de 2014 ",aprobado,12/16/2014,Proyecto de Ley,Senado,,25.0,63.0,14.0,77.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/7803/,"Por medio de la cual se aprueba el “Acuerdo de Libre Comercio entre la República de Colombia y la República de Corea”, firmado en Seúl, el 21 de febrero de 2013. [TLC con Corea]","['Ministra de Comercio, Industria y Turismo, Cecilia Álvarez-Correa Glen', 'Viceministra de Relaciones Exteriores, Patty Londoño Jaramillo']",NO party,"politica internacional,  tlc,  corea,  comercio",2134,2014-12-16
2134,https://congresovisible.uniandes.edu.co/votaciones/11889/,"“Aprobación del título, con la modificación presentada por el Senador Jaime Enrique Durán Barrera, y que sea Ley de la República el Proyecto de ley número 87 de 2014 Senado, 182 de 2014 Cámara. ",aprobado,12/16/2014,Proyecto de Ley,Senado,,32.0,60.0,10.0,70.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/7803/,"Por medio de la cual se aprueba el “Acuerdo de Libre Comercio entre la República de Colombia y la República de Corea”, firmado en Seúl, el 21 de febrero de 2013. [TLC con Corea]","['Ministra de Comercio, Industria y Turismo, Cecilia Álvarez-Correa Glen', 'Viceministra de Relaciones Exteriores, Patty Londoño Jaramillo']",NO party,"politica internacional,  tlc,  corea,  comercio",2135,2014-12-16
2135,https://congresovisible.uniandes.edu.co/votaciones/11918/,"“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley número 124 de 2014 Senado, 179 de 2014 Cámara. ",aprobado,12/16/2014,Proyecto de Ley,Senado,,31.0,71.0,0.0,71.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-desarrolla/7915/,"Por la cual se desarrolla parcialmente el artículo 67 y los numerales 21, 22 y 26 del artículo 189 de la Constitución Política, se regula la inspección y vigilancia de la educación superior y se dictan otras disposiciones [Vigilancia de la educación superior]","['José David Name Cardozo', 'Ciro Antonio  Rodríguez Pinzón ', 'Eugenio Enrique Prieto Soto', 'Alfredo Ape Cuello Baute', 'Andrés  García Zuccardi', 'Mario Alberto Fernández Alcocer', 'Ministra de Educación Nacional, Gina Parody']","['Partido de la U - Partido Social de Unidad Nacional', 'Conservador Colombiano', 'Liberal Colombiano', 'Conservador Colombiano', 'Partido de la U - Partido Social de Unidad Nacional', 'Liberal Colombiano']",No tags,2136,2014-12-16
2136,https://congresovisible.uniandes.edu.co/votaciones/11884/,"“Aprobación del informe de conciliación del Proyecto de Acto Legislativo número 22 de 2014 Senado, 167 de 2014 ",aprobado,12/16/2014,Acto Legislativo,Senado,,48.0,32.0,22.0,54.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-el-cual-se-reforma/7852/, Por el cual se reforma el artículo 221 de la Constitución Política de Colombia. [Justicia penal militar],"['Maritza Martínez Aristizábal', 'Juan Manuel Galan Pachon', 'Efraín José Cepeda Sarabia', 'José David Name Cardozo', 'Angel Custodio  Cabrera Baez', 'Hernán Penagos Giraldo', 'Albeiro  Vanegas Osorio ', 'Efrain Antonio Torres Monsalvo', 'Jaime Buenahora Febres', 'Carlos Arturo Correa Mojica', 'Ministro de Defensa Nacional, Juan Carlos Pinzón']","['Partido de la U - Partido Social de Unidad Nacional', 'Liberal Colombiano', 'Conservador Colombiano', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional']","justicia penal militar,  justicia penal policial,  fuerza publica,  cuerpo de justicia militar",2137,2014-12-16
2137,https://congresovisible.uniandes.edu.co/votaciones/11886/,“Aprobación del impedimento suscrito por la Senadora Sofía Alejandra Gaviria Correa para participar en la discusión y votación del Proyecto de Ley número 87 de 2014 ,denegado,12/16/2014,Impedimentos,Senado,,48.0,21.0,33.0,54.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/7803/,"Por medio de la cual se aprueba el “Acuerdo de Libre Comercio entre la República de Colombia y la República de Corea”, firmado en Seúl, el 21 de febrero de 2013. [TLC con Corea]","['Ministra de Comercio, Industria y Turismo, Cecilia Álvarez-Correa Glen', 'Viceministra de Relaciones Exteriores, Patty Londoño Jaramillo']",NO party,"politica internacional,  tlc,  corea,  comercio",2138,2014-12-16
2138,https://congresovisible.uniandes.edu.co/votaciones/11887/,"“Aprobación de la proposición positiva con que termina el Informe de Ponencia del Proyecto de Ley número 87 de 2014 Senado, 182 de 2014 Cámara. ",aprobado,12/16/2014,Proyecto de Ley,Senado,,35.0,58.0,9.0,67.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/7803/,"Por medio de la cual se aprueba el “Acuerdo de Libre Comercio entre la República de Colombia y la República de Corea”, firmado en Seúl, el 21 de febrero de 2013. [TLC con Corea]","['Ministra de Comercio, Industria y Turismo, Cecilia Álvarez-Correa Glen', 'Viceministra de Relaciones Exteriores, Patty Londoño Jaramillo']",NO party,"politica internacional,  tlc,  corea,  comercio",2139,2014-12-16
2139,https://congresovisible.uniandes.edu.co/votaciones/11890/,"“Aprobación del impedimento suscrito por el Senador Álvaro Uribe Vélez para participar en la discusión y votación del Proyecto de Ley número 124 de 2014 Senado, 179 de 2014 Cámara. ",aprobado,12/16/2014,Impedimentos,Senado,,44.0,43.0,15.0,58.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-desarrolla/7915/,"Por la cual se desarrolla parcialmente el artículo 67 y los numerales 21, 22 y 26 del artículo 189 de la Constitución Política, se regula la inspección y vigilancia de la educación superior y se dictan otras disposiciones [Vigilancia de la educación superior]","['José David Name Cardozo', 'Ciro Antonio  Rodríguez Pinzón ', 'Eugenio Enrique Prieto Soto', 'Alfredo Ape Cuello Baute', 'Andrés  García Zuccardi', 'Mario Alberto Fernández Alcocer', 'Ministra de Educación Nacional, Gina Parody']","['Partido de la U - Partido Social de Unidad Nacional', 'Conservador Colombiano', 'Liberal Colombiano', 'Conservador Colombiano', 'Partido de la U - Partido Social de Unidad Nacional', 'Liberal Colombiano']",No tags,2140,2014-12-16
2140,https://congresovisible.uniandes.edu.co/votaciones/11891/,"“Aprobación del impedimento suscrito por el Senador Carlos Fernando Galán Pachón para participar en la discusión y votación del Proyecto de Ley número 124 de 2014 Senado, 179 de 2014 Cámara. ",denegado,12/16/2014,Impedimentos,Senado,,42.0,21.0,39.0,60.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-desarrolla/7915/,"Por la cual se desarrolla parcialmente el artículo 67 y los numerales 21, 22 y 26 del artículo 189 de la Constitución Política, se regula la inspección y vigilancia de la educación superior y se dictan otras disposiciones [Vigilancia de la educación superior]","['José David Name Cardozo', 'Ciro Antonio  Rodríguez Pinzón ', 'Eugenio Enrique Prieto Soto', 'Alfredo Ape Cuello Baute', 'Andrés  García Zuccardi', 'Mario Alberto Fernández Alcocer', 'Ministra de Educación Nacional, Gina Parody']","['Partido de la U - Partido Social de Unidad Nacional', 'Conservador Colombiano', 'Liberal Colombiano', 'Conservador Colombiano', 'Partido de la U - Partido Social de Unidad Nacional', 'Liberal Colombiano']",No tags,2141,2014-12-16
2141,https://congresovisible.uniandes.edu.co/votaciones/11892/,"“Aprobación del impedimento suscrito por el Senador Juan Manuel Galán Pachón para participar en la discusión y votación del Proyecto de Ley número 124 de 2014 Senado, 179 de 2014 Cámara. ",aprobado,12/16/2014,Impedimentos,Senado,,43.0,30.0,29.0,59.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-desarrolla/7915/,"Por la cual se desarrolla parcialmente el artículo 67 y los numerales 21, 22 y 26 del artículo 189 de la Constitución Política, se regula la inspección y vigilancia de la educación superior y se dictan otras disposiciones [Vigilancia de la educación superior]","['José David Name Cardozo', 'Ciro Antonio  Rodríguez Pinzón ', 'Eugenio Enrique Prieto Soto', 'Alfredo Ape Cuello Baute', 'Andrés  García Zuccardi', 'Mario Alberto Fernández Alcocer', 'Ministra de Educación Nacional, Gina Parody']","['Partido de la U - Partido Social de Unidad Nacional', 'Conservador Colombiano', 'Liberal Colombiano', 'Conservador Colombiano', 'Partido de la U - Partido Social de Unidad Nacional', 'Liberal Colombiano']",No tags,2142,2014-12-16
2142,https://congresovisible.uniandes.edu.co/votaciones/11893/,"“Aprobación del impedimento suscrito por el Senador Álvaro Antonio Ashton Giraldo para participar en la discusión y votación del Proyecto de Ley número 124 de 2014 Senado, 179 de 2014 Cámara. ",aprobado,12/16/2014,Impedimentos,Senado,,46.0,51.0,5.0,56.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-desarrolla/7915/,"Por la cual se desarrolla parcialmente el artículo 67 y los numerales 21, 22 y 26 del artículo 189 de la Constitución Política, se regula la inspección y vigilancia de la educación superior y se dictan otras disposiciones [Vigilancia de la educación superior]","['José David Name Cardozo', 'Ciro Antonio  Rodríguez Pinzón ', 'Eugenio Enrique Prieto Soto', 'Alfredo Ape Cuello Baute', 'Andrés  García Zuccardi', 'Mario Alberto Fernández Alcocer', 'Ministra de Educación Nacional, Gina Parody']","['Partido de la U - Partido Social de Unidad Nacional', 'Conservador Colombiano', 'Liberal Colombiano', 'Conservador Colombiano', 'Partido de la U - Partido Social de Unidad Nacional', 'Liberal Colombiano']",No tags,2143,2014-12-16
