,vote_link,bill_link,Bill_description,Autor,party_autor,tags
0,https://congresovisible.uniandes.edu.co/votaciones/13981/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13976/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13977/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13978/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13979/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13980/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13982/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13983/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13984/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13985/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13986/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13988/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13989/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13990/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13991/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13975/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13966/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13973/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13974/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13965/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13967/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13968/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13969/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13970/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13972/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/13971/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"['justicia especial para la paz', ' implementacion']"
0,https://congresovisible.uniandes.edu.co/votaciones/14257/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/organica-por-medio-de-la/8955/,"Orgánica por medio de la cual se exceptúa al Ministerio del Trabajo, al Instituto Nacional Penitenciario y Carcelario (Inpec), al Congreso de la República - Cámara de Representantes y Senado de la República, a la Unidad Administrativa Especial de Aeronáutica Civil (UAEAC) y al Departamento Administrativo para la Prosperidad Social (DPS), de lo dispuesto en el artículo 92 de la Ley 617 de 2000  [Permite modificaciones a la planta de personal de algunas entidades del Estado]","['Ministra del Trabajo, Griselda Janeth Restrepo Gallego']",NO party,No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14258/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/organica-por-medio-de-la/8955/,"Orgánica por medio de la cual se exceptúa al Ministerio del Trabajo, al Instituto Nacional Penitenciario y Carcelario (Inpec), al Congreso de la República - Cámara de Representantes y Senado de la República, a la Unidad Administrativa Especial de Aeronáutica Civil (UAEAC) y al Departamento Administrativo para la Prosperidad Social (DPS), de lo dispuesto en el artículo 92 de la Ley 617 de 2000  [Permite modificaciones a la planta de personal de algunas entidades del Estado]","['Ministra del Trabajo, Griselda Janeth Restrepo Gallego']",NO party,No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14259/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/organica-por-medio-de-la/8955/,"Orgánica por medio de la cual se exceptúa al Ministerio del Trabajo, al Instituto Nacional Penitenciario y Carcelario (Inpec), al Congreso de la República - Cámara de Representantes y Senado de la República, a la Unidad Administrativa Especial de Aeronáutica Civil (UAEAC) y al Departamento Administrativo para la Prosperidad Social (DPS), de lo dispuesto en el artículo 92 de la Ley 617 de 2000  [Permite modificaciones a la planta de personal de algunas entidades del Estado]","['Ministra del Trabajo, Griselda Janeth Restrepo Gallego']",NO party,No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14260/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/organica-por-medio-de-la/8955/,"Orgánica por medio de la cual se exceptúa al Ministerio del Trabajo, al Instituto Nacional Penitenciario y Carcelario (Inpec), al Congreso de la República - Cámara de Representantes y Senado de la República, a la Unidad Administrativa Especial de Aeronáutica Civil (UAEAC) y al Departamento Administrativo para la Prosperidad Social (DPS), de lo dispuesto en el artículo 92 de la Ley 617 de 2000  [Permite modificaciones a la planta de personal de algunas entidades del Estado]","['Ministra del Trabajo, Griselda Janeth Restrepo Gallego']",NO party,No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14256/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/organica-por-medio-de-la/8955/,"Orgánica por medio de la cual se exceptúa al Ministerio del Trabajo, al Instituto Nacional Penitenciario y Carcelario (Inpec), al Congreso de la República - Cámara de Representantes y Senado de la República, a la Unidad Administrativa Especial de Aeronáutica Civil (UAEAC) y al Departamento Administrativo para la Prosperidad Social (DPS), de lo dispuesto en el artículo 92 de la Ley 617 de 2000  [Permite modificaciones a la planta de personal de algunas entidades del Estado]","['Ministra del Trabajo, Griselda Janeth Restrepo Gallego']",NO party,No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14269/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8722/,"Por medio de la cual la Nación se asocia a la conmemoración de los doscientos (200) años de vida administrativa del municipio de Guarne – Antioquia, rinde público homenaje a sus habitantes y se dictan otras disposiciones. [200 años de Guarne, Antioquia]",['Nicolás Albeiro Echeverry Alvarán '],['Conservador Colombiano'],No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14270/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8933/,Por medio de la cual la nación rinde honores a la memoria del líder indígena Manuel Quintín Lame Chantre al cumplirse 50 años de su fallecimiento y se dictan otras disposiciones. [Honores a Manuel Quintín Lame Chantre],['Marco Anibal Avirama Avirama'],['ASI - Alianza Social Independiente'],No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14266/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8933/,Por medio de la cual la nación rinde honores a la memoria del líder indígena Manuel Quintín Lame Chantre al cumplirse 50 años de su fallecimiento y se dictan otras disposiciones. [Honores a Manuel Quintín Lame Chantre],['Marco Anibal Avirama Avirama'],['ASI - Alianza Social Independiente'],No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14261/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-declaran/8440/,"Por la cual se declaran como patrimonio cultural, inmaterial y religioso de la Nación las festividades de la Fe en Jesús Nazareno en la Semana Santa del municipio de Santiago de Tolú, departamento de Sucre, y se dictan otras disposiciones. [Semana Santa de Santiago de Tolú, Sucre como patrimonio]",['Nicolas Daniel Guerrero Montaño'],['Partido de la U - Partido Social de Unidad Nacional'],No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14262/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-declaran/8440/,"Por la cual se declaran como patrimonio cultural, inmaterial y religioso de la Nación las festividades de la Fe en Jesús Nazareno en la Semana Santa del municipio de Santiago de Tolú, departamento de Sucre, y se dictan otras disposiciones. [Semana Santa de Santiago de Tolú, Sucre como patrimonio]",['Nicolas Daniel Guerrero Montaño'],['Partido de la U - Partido Social de Unidad Nacional'],No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14263/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-declaran/8440/,"Por la cual se declaran como patrimonio cultural, inmaterial y religioso de la Nación las festividades de la Fe en Jesús Nazareno en la Semana Santa del municipio de Santiago de Tolú, departamento de Sucre, y se dictan otras disposiciones. [Semana Santa de Santiago de Tolú, Sucre como patrimonio]",['Nicolas Daniel Guerrero Montaño'],['Partido de la U - Partido Social de Unidad Nacional'],No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14264/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-declaran/8440/,"Por la cual se declaran como patrimonio cultural, inmaterial y religioso de la Nación las festividades de la Fe en Jesús Nazareno en la Semana Santa del municipio de Santiago de Tolú, departamento de Sucre, y se dictan otras disposiciones. [Semana Santa de Santiago de Tolú, Sucre como patrimonio]",['Nicolas Daniel Guerrero Montaño'],['Partido de la U - Partido Social de Unidad Nacional'],No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14265/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8933/,Por medio de la cual la nación rinde honores a la memoria del líder indígena Manuel Quintín Lame Chantre al cumplirse 50 años de su fallecimiento y se dictan otras disposiciones. [Honores a Manuel Quintín Lame Chantre],['Marco Anibal Avirama Avirama'],['ASI - Alianza Social Independiente'],No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14267/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8722/,"Por medio de la cual la Nación se asocia a la conmemoración de los doscientos (200) años de vida administrativa del municipio de Guarne – Antioquia, rinde público homenaje a sus habitantes y se dictan otras disposiciones. [200 años de Guarne, Antioquia]",['Nicolás Albeiro Echeverry Alvarán '],['Conservador Colombiano'],No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14268/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8722/,"Por medio de la cual la Nación se asocia a la conmemoración de los doscientos (200) años de vida administrativa del municipio de Guarne – Antioquia, rinde público homenaje a sus habitantes y se dictan otras disposiciones. [200 años de Guarne, Antioquia]",['Nicolás Albeiro Echeverry Alvarán '],['Conservador Colombiano'],No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14271/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8933/,Por medio de la cual la nación rinde honores a la memoria del líder indígena Manuel Quintín Lame Chantre al cumplirse 50 años de su fallecimiento y se dictan otras disposiciones. [Honores a Manuel Quintín Lame Chantre],['Marco Anibal Avirama Avirama'],['ASI - Alianza Social Independiente'],No tags
0,https://congresovisible.uniandes.edu.co/votaciones/14382/,Not availible,NO Description,Not availible,Not availible,Not availible
0,https://congresovisible.uniandes.edu.co/votaciones/14384/,Not availible,NO Description,Not availible,Not availible,Not availible
0,https://congresovisible.uniandes.edu.co/votaciones/14385/,Not availible,NO Description,Not availible,Not availible,Not availible
0,https://congresovisible.uniandes.edu.co/votaciones/14387/,Not availible,NO Description,Not availible,Not availible,Not availible
0,https://congresovisible.uniandes.edu.co/votaciones/14383/,Not availible,NO Description,Not availible,Not availible,Not availible
0,https://congresovisible.uniandes.edu.co/votaciones/14386/,Not availible,NO Description,Not availible,Not availible,Not availible
0,https://congresovisible.uniandes.edu.co/votaciones/14388/,Not availible,NO Description,Not availible,Not availible,Not availible
0,https://congresovisible.uniandes.edu.co/votaciones/14380/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9214/,Por medio de la cual se fortalecen la investigación y judicialización de organizaciones criminales y se adoptan medidas para su sujeción a la justicia. [Sometimiento a la justicia de organizaciones criminales],"['Ministro de Justicia y del Derecho, Enrique Gil Botero']",NO party,"['sometimiento a la justicia', ' bandas criminales']"
0,https://congresovisible.uniandes.edu.co/votaciones/14381/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9214/,Por medio de la cual se fortalecen la investigación y judicialización de organizaciones criminales y se adoptan medidas para su sujeción a la justicia. [Sometimiento a la justicia de organizaciones criminales],"['Ministro de Justicia y del Derecho, Enrique Gil Botero']",NO party,"['sometimiento a la justicia', ' bandas criminales']"
0,https://congresovisible.uniandes.edu.co/votaciones/13918/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-del-cual-se/8767/,Por medio del cual se regula parcialmente el componente de reincorporación política del acuerdo final para la terminación del conflicto y la construcción de una paz estable y duradera. [Reincorporación política],"['Ministro del Interior, Juan Fernando Cristo Bustos']",NO party,"['implementacion', ' partidos politicos', ' partido de las farc', ' fast track']"
0,https://congresovisible.uniandes.edu.co/votaciones/13919/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-del-cual-se/8767/,Por medio del cual se regula parcialmente el componente de reincorporación política del acuerdo final para la terminación del conflicto y la construcción de una paz estable y duradera. [Reincorporación política],"['Ministro del Interior, Juan Fernando Cristo Bustos']",NO party,"['implementacion', ' partidos politicos', ' partido de las farc', ' fast track']"
0,https://congresovisible.uniandes.edu.co/votaciones/13899/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8768/,Por medio de la cual se adopta el Estatuto de la Oposición Política y algunos derechos a las agrupaciones políticas independientes. [Estatuto de la Oposición],"['Ministro del Interior, Juan Fernando Cristo Bustos']",NO party,"['implementación', ' partidos', ' estatuto de oposicion', ' fast track']"
0,https://congresovisible.uniandes.edu.co/votaciones/13901/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-del-cual-se/8504/,"Por medio del cual se prohíbe la práctica de alquiler de vientres en Colombia por ser una categoría de trata de personas y una explotación de la mujer con fines reproductivos. [Prohíbe la práctica de alquiler de vientres, maternidad subrogada]","['María del Rosario  Guerra de la Espriella ', 'Santiago Valencia González']","['Centro Democrático', 'Centro Democrático']","['alquiler de vientre', ' mujer', ' familia', ' maternidad subrogada']"
0,https://congresovisible.uniandes.edu.co/votaciones/13902/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-del-cual-se/8504/,"Por medio del cual se prohíbe la práctica de alquiler de vientres en Colombia por ser una categoría de trata de personas y una explotación de la mujer con fines reproductivos. [Prohíbe la práctica de alquiler de vientres, maternidad subrogada]","['María del Rosario  Guerra de la Espriella ', 'Santiago Valencia González']","['Centro Democrático', 'Centro Democrático']","['alquiler de vientre', ' mujer', ' familia', ' maternidad subrogada']"
0,https://congresovisible.uniandes.edu.co/votaciones/13903/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8234/,"Por medio de la cual se fomenta la economía creativa, Ley Naranja. [Economía creativa, Ley naranja]","['Jaime Alejandro Amin Hernandez', 'Tatiana Cabello Florez', 'Daniel Alberto   Cabrales Castillo ', 'Orlando  Castañeda Serrano ', 'Susana Correa Borrero', 'Ivan  Duque Márquez ', 'Pierre Eugenio   Garcia Jacquier ', 'Hugo Hernan  Gonzalez Medina ', 'María del Rosario  Guerra de la Espriella ', 'Honorio Miguel   Henríquez Pinedo ', 'Alfredo  Ramos Maya ', 'Margarita María Restrepo Arango', 'Fernando  Sierra Ramos ', 'Álvaro Uribe Vélez', 'Paloma Susana  Valencia Laserna', 'Andrés  García Zuccardi']","['Centro Democrático', 'Centro Democrático', 'Centro Democrático', 'Centro Democrático', 'Centro Democrático', 'Centro Democrático', 'Centro Democrático', 'Centro Democrático', 'Centro Democrático', 'Centro Democrático', 'Centro Democrático', 'Centro Democrático', 'Centro Democrático', 'Centro Democrático', 'Centro Democrático', 'Partido de la U - Partido Social de Unidad Nacional']","['economia', ' economia creativa', ' industria creativa']"
0,https://congresovisible.uniandes.edu.co/votaciones/13904/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8629/,"Por medio de la cual prorroga y modifica la Ley 426 de 1998 que autoriza la emisión de estampillas para Universidad de Caldas, Universidad Nacional sede Manizales y Universidad Tecnológica de Pereira. [Estampilla universidades Eje Cafetero]","['Juan Samy Merheg Marún', 'Carlos Enrique Soto Jaramillo', 'Juan Carlos Restrepo Escobar', 'Luis Fernando Duque Garcia', 'Luis Emilio Sierra Grajales', 'Oscar Mauricio  Lizcano Arango', 'Carlos Felipe   Mejía Mejía  ']","['Conservador Colombiano', 'Partido de la U - Partido Social de Unidad Nacional', 'Cambio Radical', 'Liberal Colombiano', 'Conservador Colombiano', 'Partido de la U - Partido Social de Unidad Nacional', 'Centro Democrático']","['estampillas', ' educacion', ' caldas', ' manizales', ' pereira']"
0,https://congresovisible.uniandes.edu.co/votaciones/13920/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8768/,Por medio de la cual se adopta el Estatuto de la Oposición Política y algunos derechos a las agrupaciones políticas independientes. [Estatuto de la Oposición],"['Ministro del Interior, Juan Fernando Cristo Bustos']",NO party,"['implementación', ' partidos', ' estatuto de oposicion', ' fast track']"
0,https://congresovisible.uniandes.edu.co/votaciones/13921/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8768/,Por medio de la cual se adopta el Estatuto de la Oposición Política y algunos derechos a las agrupaciones políticas independientes. [Estatuto de la Oposición],"['Ministro del Interior, Juan Fernando Cristo Bustos']",NO party,"['implementación', ' partidos', ' estatuto de oposicion', ' fast track']"
0,https://congresovisible.uniandes.edu.co/votaciones/13922/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/proyecto-de-ley-por-medio/8718/,Proyecto de ley por medio del cual se modifica y adiciona la Ley 1708 de 2014 – Código de Extinción de Dominio- y se dictan otras disposiciones. [Extinción de dominio],"['Ministro de Justicia y del Derecho, Jorge Eduardo Londoño Ulloa', 'Vicefiscal General de la Nación, María Paulina Riveros Dueñas']",NO party,['extincion de dominio']
0,https://congresovisible.uniandes.edu.co/votaciones/13923/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/proyecto-de-ley-por-medio/8718/,Proyecto de ley por medio del cual se modifica y adiciona la Ley 1708 de 2014 – Código de Extinción de Dominio- y se dictan otras disposiciones. [Extinción de dominio],"['Ministro de Justicia y del Derecho, Jorge Eduardo Londoño Ulloa', 'Vicefiscal General de la Nación, María Paulina Riveros Dueñas']",NO party,['extincion de dominio']
0,https://congresovisible.uniandes.edu.co/votaciones/13924/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/proyecto-de-ley-por-medio/8718/,Proyecto de ley por medio del cual se modifica y adiciona la Ley 1708 de 2014 – Código de Extinción de Dominio- y se dictan otras disposiciones. [Extinción de dominio],"['Ministro de Justicia y del Derecho, Jorge Eduardo Londoño Ulloa', 'Vicefiscal General de la Nación, María Paulina Riveros Dueñas']",NO party,['extincion de dominio']
0,https://congresovisible.uniandes.edu.co/votaciones/13925/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8165/,Por medio de la cual se establecen normas de protección y garantías contra abusos hacia los usuarios de los servicios públicos de energía y gas y se dictan otras disposiciones en materia de protección de los usuarios de servicios públicos. [Estatuto Nacional de Usuarios de los Servicios Públicos Domiciliarios],"['Juan Felipe Lemos Uribe', 'Christian José Moreno Villamizar ', 'Nery  Oros Ortiz ', 'Sara Elena  Piedrahita Lyons ', 'Ana Maria   Rincon Herrera ', 'Cristobal  Rodriguez Hernandez', 'Jorge Eliécer  Tamayo Marulanda ', 'Eduardo Jose ""Joche"" Tous de la Ossa ', 'Martha Patricia  Villalba Hodwalker ', 'Jairo Enrique  Castiblanco Parra ']","['Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional', 'Partido de la U - Partido Social de Unidad Nacional']","['servicios publicos', ' estatuto del consumidor', ' usuarios']"
0,https://congresovisible.uniandes.edu.co/votaciones/13873/,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-del-cual-se/8767/,Por medio del cual se regula parcialmente el componente de reincorporación política del acuerdo final para la terminación del conflicto y la construcción de una paz estable y duradera. [Reincorporación política],"['Ministro del Interior, Juan Fernando Cristo Bustos']",NO party,"['implementacion', ' partidos politicos', ' partido de las farc', ' fast track']"
