,vote_link,Nombre:,Status,Date,Tipo,Camara,Comision,Votos,Absenciones,click
0,https://congresovisible.uniandes.edu.co/votaciones/12684/,"['“Aprobación del título y que se convierta en Ley de la República el Proyecto de Ley número 329 de 2013 Cámara, 145 de 2012 Senado. ']",aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],['Cámara de Representantes'],[],85,69,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12685/,"['“Aprobación del informe de conciliación del Proyecto de Ley número 206 de 2014 Cámara, 142 de 2013 Senado. ']",aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],['Cámara de Representantes'],[],87,67,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12686/,"['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley número 217 de 2014 Cámara, 107 de 2013 Senado. ']",aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],['Cámara de Representantes'],[],88,66,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12688/,"['“Aprobación del título y que sea Ley de la República el Proyecto de Ley número 217 de 2014 Cámara, 107 de 2013 Senado. ']",aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],['Cámara de Representantes'],[],95,59,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12689/,['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley número 16 de 2014 Cámara. '],aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],['Cámara de Representantes'],[],95,59,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12690/,['“Aprobación en bloque del articulado del Proyecto de Ley número 16 de 2014 Cámara. '],aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],['Cámara de Representantes'],[],91,63,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12691/,['“Aprobación del título y tránsito a siguiente debate del Proyecto de Ley número 16 de 2014 Cámara. '],aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],['Cámara de Representantes'],[],87,67,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12692/,"['“Aprobación de los impedimentos presentados por los Representantes  Álvaro Gustavo Rosado, Fabio Amín, Clara Rojas y Tatiana Cabello para participar en la discusión y votación del Proyecto de Acto Legislativo número 153 de 2014 Cámara, 18 de 2014 Senado.... ']",denegado,['Jun 02 d 2015'],['Impedimentos'],['Cámara de Representantes'],[],87,67,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12693/,"['“Aprobación de los impedimentos presentados por los Representantes  Sandra Ortiz, Jorge Tamayo, Martha Villalba y Nicolás Gurrero para participar en la discusión y votación del Proyecto de Acto Legislativo número 153 de 2014 Cámara, 18 de 2014 Senado.... ']",noquorum,['Jun 02 d 2015'],['Impedimentos'],['Cámara de Representantes'],[],83,71,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12463/,"['“Aprobación de la proposición aditiva de un capítulo nuevo, suscrita por la Representante Angélica Lozano, al Proyecto de Ley número 190 de 2014 Cámara, 94 de 2013 Senado.  ']",denegado,['Jun 02 d 2015'],['Proposiciones'],[],['Comisión Primera de Cámara de Representantes'],20,13,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12540/,"['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de ley número 43 de 2014 Senado y 53 de 2014 Senado, suscrita por el senador Senador Milton Rodríguez ']",aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],[],['Comisión Quinta de Senado'],10,2,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12582/,"['“Aprobación de la proposición aditiva, nuevo artículo, suscrita por los senadores Nora María García Burgos, Juan Diego Gómez y Luis Emilio Sierra Grajales al Proyecto de ley número 045 de 2014 ']",aprobado,['Jun 02 d 2015'],['Proposiciones'],[],['Comisión Quinta de Senado'],10,2,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12700/,['“Reapertura del impedimento al representante Alexander García para poder participar nuevamente en la discusión y votación del proyecto de Ley 223 de 2015 Cámara. '],aprobado,['Jun 02 d 2015'],['Impedimentos'],[],['Comisión Quinta de Cámara de Representantes'],12,5,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12539/,['“Aprobación de la proposición de archivar suscrita por el senador Carlos Felipe Mejía Mejía al Proyecto de ley número 042 de 2014 '],aprobado,['Jun 02 d 2015'],['Proposiciones'],[],['Comisión Quinta de Senado'],11,1,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12543/,['“Aprobación del título y el tránsito a siguiente debate del Proyecto de ley número 43 de 2014 Senado y 53 de 2014 '],aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],[],['Comisión Quinta de Senado'],10,2,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12546/,['“Aprobación de proposición sustitutiva suscrita por el Senador Juan Diego Gómez Jiménez al artículo 1° del Proyecto de ley número 45 de 2014 '],aprobado,['Jun 02 d 2015'],['Proposiciones'],[],['Comisión Quinta de Senado'],10,2,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12574/,['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley número 98 de 2014 Senado. '],aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],[],['Comisión Sexta de Senado'],10,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12575/,['“Aprobación de la omisión de la lectura del articulado y el bloque del articulado del Proyecto de Ley número 98 de 2014 Senado. '],aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],[],['Comisión Sexta de Senado'],11,2,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12576/,['“Aprobación del título y tránsito al siguiente debate del Proyecto de Ley número 98 de 2014 Senado. '],aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],[],['Comisión Sexta de Senado'],11,2,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12577/,['“Aprobación de la proposición de archivo suscrita por el Senador Jorge Prieto Riveros al Proyecto de Ley número 131 de 2014 Senado. '],aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],[],['Comisión Sexta de Senado'],9,4,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12578/,['“Aprobación de la proposición modificativa al artículo 2° suscrita por la senadora Maritza Martínez Aristizábal al Proyecto de ley número 45 de 2014 '],aprobado,['Jun 02 d 2015'],['Proposiciones'],[],['Comisión Quinta de Senado'],10,2,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12579/,['“Aprobación de la proposición modificativa al artículo 3° suscrita por la senadora Maritza Martínez Aristizábal al Proyecto de ley número 45 de 2014 '],aprobado,['Jun 02 d 2015'],['Proposiciones'],[],['Comisión Quinta de Senado'],9,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12580/,['“Aprobación de la proposición modificativa al artículo 4° suscrita por la senadora Maritza Martínez Aristizábal al Proyecto de ley número 45 de 2014 '],aprobado,['Jun 02 d 2015'],['Proposiciones'],[],['Comisión Quinta de Senado'],9,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12581/,['“Aprobación de la proposición modificativa al artículo 5° suscrita por la senadora Maritza Martínez Aristizábal al Proyecto de ley número 45 de 2014 '],aprobado,['Jun 02 d 2015'],['Proposiciones'],[],['Comisión Quinta de Senado'],9,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12583/,"['“Aprobación de la proposición aditiva, nuevo artículo, suscrita por la senadora Maritza Martínez Aristizábal al Proyecto de ley número 045 de 2014 ']",aprobado,['Jun 02 d 2015'],['Proposiciones'],[],['Comisión Quinta de Senado'],9,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12584/,['“Aprobación de la proposición modificativa al artículo 6° suscrita por el Senador Ernesto Macías Tovar al Proyecto de ley número 45 de 2014 '],aprobado,['Jun 02 d 2015'],['Proposiciones'],[],['Comisión Quinta de Senado'],10,2,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12585/,['“Aprobación del título y el tránsito a segundo debate del Proyecto de Ley número 45 de '],aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],[],['Comisión Quinta de Senado'],9,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12962/,['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley número 164 de 2015 Senado. '],aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],[],['Comisión Segunda de Senado'],8,4,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12963/,['“Aprobación de la omisión de la lectura del articulado y el articulado en bloque del Proyecto de Ley número 164 de 2015 '],aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],[],['Comisión Segunda de Senado'],9,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12965/,['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley número 163 de 2015 Senado. '],aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],[],['Comisión Segunda de Senado'],9,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12966/,['“Aprobación de la omisión de la lectura del articulado y el articulado en bloque del Proyecto de Ley número 163 de 2015 Senado. '],aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],[],['Comisión Segunda de Senado'],9,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12967/,['“Aprobación del Título y tránsito al siguiente debate del Proyecto de Ley número 163 de 2015 Senado. '],aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],[],['Comisión Segunda de Senado'],9,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12964/,['“Aprobación del Título y tránsito a siguiente debate del Proyecto de Ley número 164 de 2015 Senado. '],aprobado,['Jun 02 d 2015'],['Proyecto de Ley'],[],['Comisión Segunda de Senado'],8,4,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12177/,['“Aprobación del impedimento suscrito por el Representante Franklin Lozano para participar en la discusión y votación del Proyecto de Ley número 223 de 2015  Cámara.  '],denegado,['May 28 d 2015'],['Impedimentos'],[],['Comisión Quinta de Cámara de Representantes'],13,4,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12179/,['“Aprobación del impedimento suscrito por el Representante Alexánder García para participar en la discusión y votación del Proyecto de Ley número 223 de 2015 Cámara. '],denegado,['May 28 d 2015'],['Impedimentos'],[],['Comisión Quinta de Cámara de Representantes'],15,2,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12180/,['“Aprobación del impedimento suscrito por el Representante Eduardo Touss para participar en la discusión y votación del Proyecto de Ley número 223 de 2015 Cámara. '],denegado,['May 28 d 2015'],['Impedimentos'],[],['Comisión Quinta de Cámara de Representantes'],14,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12181/,['“Aprobación del impedimento suscrito por la Representante Nery Oros para participar en la discusión y votación del Proyecto de Ley número 223 de 2015 Cámara. '],aprobado,['May 28 d 2015'],['Impedimentos'],[],['Comisión Quinta de Cámara de Representantes'],15,2,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12182/,['“Aprobación del impedimento suscrito por el Representante Crisanto Pizo para participar en la discusión y votación del Proyecto de Ley número 223 de 2015 Cámara. '],denegado,['May 28 d 2015'],['Impedimentos'],[],['Comisión Quinta de Cámara de Representantes'],14,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12183/,['“Aprobación del impedimento suscrito por el Representanta Rubén Darío Molano para participar en la discusión y votación del Proyecto de Ley número 223 de 2015 '],denegado,['May 28 d 2015'],['Impedimentos'],[],['Comisión Quinta de Cámara de Representantes'],14,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12178/,['“Aprobación del impedimento suscrito por el Representante Ciro Fernández Núñez para participar en la discusión y votación del Proyecto de Ley número 223 de 2015 Cámara. '],denegado,['May 28 d 2015'],['Impedimentos'],[],['Comisión Quinta de Cámara de Representantes'],9,8,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12818/,['“Aprobación del impedimento presentado por el Senador Carlos Fernando Galán para participar en la discusión y votación del Proyecto de Ley número 79 de 2014 Senado. '],denegado,['May 27 d 2015'],['Impedimentos'],['Senado'],[],52,43,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12819/,['“Aprobación del impedimento presentado por el Senador Álvaro Uribe Velez para participar en la discusión y votación del Proyecto de Ley número 79 de 2014 Senado. '],denegado,['May 27 d 2015'],['Impedimentos'],['Senado'],[],52,43,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12462/,"['“Aprobación de la proposición modificativa del artículo 123, suscrita por el Representante Telésforo Pedraza, al Proyecto de Ley número 195 de 2014 Cámara, 55 de 2014 Senado. ']",denegado,['May 27 d 2015'],['Proposiciones'],[],['Comisión Primera de Cámara de Representantes'],29,5,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12821/,['“Aprobación del impedimento presentado por el Senador Julio Miguel Guerra para participar en la discusión y votación del Proyecto de Ley número 79 de 2014 Senado. '],noquorum,['May 27 d 2015'],['Impedimentos'],['Senado'],[],41,54,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12910/,['“Aprobación de la Sesión Permanente. '],noquorum,['May 27 d 2015'],[],['Cámara de Representantes'],[],32,119,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12368/,"['“Aprobación del informe del Proyecto de Ley Estatutaria número 227 de 2013 Cámara, 65 de 2012 Senado. ']",aprobado,['May 26 d 2015'],['Ley Estatutaria'],['Cámara de Representantes'],[],88,63,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12369/,['“Aprobación del informe con que termina la ponencia del Proyecto de Ley número 87 de 2014 '],aprobado,['May 26 d 2015'],['Proyecto de Ley'],['Cámara de Representantes'],[],85,66,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12447/,"['“Aprobación del impedimento suscrito por el Representante Óscar Fernando Bravo para participar en la discusión y votación del Proyecto de Ley número 195 de 2014 Cámara, 55 de 2014 Senado. ']",denegado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Primera de Cámara de Representantes'],18,14,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12448/,"['“Aprobación del impedimento suscrito por el Representante Elbert Díaz para participar en la discusión del Proyecto de Ley número 195 de 2014 Cámara, 55 de 2014 Senado. ']",denegado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Primera de Cámara de Representantes'],20,12,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12449/,"['“Aprobación del impedimento suscrito por el Representante Óscar Hernán Sánchez para participar en la discusión y votación del Proyecto de Ley número 195 de 2014 Cámara, 55 de 2014 Senado. ']",denegado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Primera de Cámara de Representantes'],18,14,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12450/,"['“Aprobación del impedimento suscrito por el Representante Santiago Valencia para participar en la discusión y votación del Proyecto de Ley número 195 de 2014 Cámara, 55 de 2014 Senado.  ']",denegado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Primera de Cámara de Representantes'],18,14,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12451/,"['“Aprobación del impedimento suscrito por la Representante Angélica Lozano para participar en la discusión y votación del Proyecto de Ley número 195 de 2014 Cámara, 18 de 2014 Senado. ']",denegado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Primera de Cámara de Representantes'],20,12,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12452/,"['“Aprobación del impedimento suscrito por el Representante Carlos Correa para participar en la discusión y votación del Proyecto de Ley número 195 de 2014 Cámara, 55 de 2014 Senado. ']",denegado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Primera de Cámara de Representantes'],19,13,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12453/,"['“Aprobación del impedimento suscrito por el Representante Norbey Marulanda para participar en la discusión y votación del Proyecto de Ley número 195 de 2014 Cámara, 55 de 2014 Senado. ']",denegado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Primera de Cámara de Representantes'],20,12,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12454/,"['“Aprobación del impedimento suscrito por el Representante Edward Rodríguez para participar en la discusión y votación del Proyecto de Ley número 195 de 2014 Cámara, 55 de 2014 Senado. ']",denegado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Primera de Cámara de Representantes'],18,14,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12455/,"['“Aprobación del impedimento suscrito por el Representante Berner Zambrano para participar en la discusión y votación del Proyecto de Ley número 195 de 2014 Cámara, 55 de 2014 Senado. ']",denegado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Primera de Cámara de Representantes'],18,14,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12456/,"['“Aprobación del impedimento suscrito por el Representante Rodrígo Lara Restrepo para participar en la discusión y votación del Proyecto de Ley número 195 de 2014 Cámara, 55 de 2014 Senado. ']",denegado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Primera de Cámara de Representantes'],18,14,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12457/,"['“Aprobación del impedimento suscrito por el Representante José Caicedo para participar en la discusión y votación del Proyecto de Ley número 195 de 2014 Cámara, 55 de 2014 Senado. ']",denegado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Primera de Cámara de Representantes'],18,14,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12458/,"['“Aprobación del impedimento presentado por el Representante Jaime Buenahora para participar en la discusión y votación del Proyecto de Ley número 195 de 2014 Cámara, 55 de 2014 ']",denegado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Primera de Cámara de Representantes'],18,14,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12459/,"['“Aprobación de la proposición sustitutiva al artículo 28 suscrita por el Representante Harry González al Proyecto de Ley número 195 de 2014 Cámara, 55 de 2014 Senado. ']",aprobado,['May 26 d 2015'],['Proposiciones'],[],['Comisión Primera de Cámara de Representantes'],22,10,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12460/,"['“Aprobación de la proposición modificativa al artículo 39 suscrita por el Representante Carlos Jiménez al Proyecto de Ley número 195 de 2014 Cámara, 55 de 2014 Senado. ']",denegado,['May 26 d 2015'],['Proposiciones'],[],['Comisión Primera de Cámara de Representantes'],19,13,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12531/,['“Aprobación del artículo 2º del Proyecto de ley número 172 de 2014 Cámara-092 de 2013 Senado.'],aprobado,['May 26 d 2015'],['Proyecto de Ley'],[],['Comisión Segunda de Cámara de Representantes'],16,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12532/,['“Aprobación del artículo 3º del Proyecto de ley número 172 de 2014 Cámara-092 de 2013 '],aprobado,['May 26 d 2015'],['Proyecto de Ley'],[],['Comisión Segunda de Cámara de Representantes'],16,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12533/,['“Aprobación del título y la pregunta del Proyecto de ley número 172 de 2014 Cámara-092 de 2013 '],aprobado,['May 26 d 2015'],['Proyecto de Ley'],[],['Comisión Segunda de Cámara de Representantes'],16,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12536/,"['“Aprobación de la proposición realizada por la representante Aída Merlano Rebolledo, modificativa del articulado y adición de nuevo artículo al Proyecto de ley número 208 de 2014 Cámara, 133 de 2013 Senado. ']",aprobado,['May 26 d 2015'],['Proposiciones'],[],['Comisión Segunda de Cámara de Representantes'],11,5,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12699/,['“Aprobación de la proposición de archivo suscrita por los representantes Ciro Antonio Rodríguez y Diego Patiño Amariles al Proyecto de Ley número 015 de 2014 '],aprobado,['May 26 d 2015'],['Proyecto de Ley'],[],['Comisión Sexta de Cámara de Representantes'],14,2,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12990/,['“Aprobación del impedimento presentado por el Representante  Eduardo Alfonso Crissien para participar en la discusión y votación del Proyecto de Ley número 160 de 2014 Cámara. '],denegado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Tercera de Cámara de Representantes'],15,12,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12991/,['“Aprobación del impedimento presentado por el Representante Raymundo Mendez Bechara para participar en la discusión y votación del Proyecto de Ley número 160 de 2014 Cámara. '],denegado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Tercera de Cámara de Representantes'],16,11,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12992/,['“Aprobación del impedimento presentado por el Representante Pierre García para participar en la discusión y votación del Proyecto de Ley número 160 de 2014 Cámara. '],denegado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Tercera de Cámara de Representantes'],18,9,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12993/,['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley número 160 de 2014 Cámara. '],aprobado,['May 26 d 2015'],['Proyecto de Ley'],[],['Comisión Tercera de Cámara de Representantes'],20,7,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12994/,"['“Aprobación del artículo 2 del Proyecto de Ley número 160 de 2014 Cámara, como está redactado en la ponencia. ']",aprobado,['May 26 d 2015'],['Proyecto de Ley'],[],['Comisión Tercera de Cámara de Representantes'],17,10,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12995/,['“Aprobación de la proposición modificativa al artículo 1 del Proyecto de Ley número 160 de 2014 Cámara. '],aprobado,['May 26 d 2015'],['Proposiciones'],[],['Comisión Tercera de Cámara de Representantes'],16,11,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12996/,"['“Aprobación del artículo 3 del Proyecto de Ley número 160 de 2014 Cámara, como está redactado en la ponencia. ']",aprobado,['May 26 d 2015'],['Proyecto de Ley'],[],['Comisión Tercera de Cámara de Representantes'],16,11,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12336/,['“Aprobación del impedimento presentado por el Senador Edinson Delgado Ruiz para participar en la discusión del Proyecto de Ley número 161 de 2015 Senado.  '],aprobado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Séptima de Senado'],10,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12461/,['“Aprobación del levantamiento de la sesión. '],noquorum,['May 26 d 2015'],[],[],['Comisión Primera de Cámara de Representantes'],16,16,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12528/,['“Aprobación del informe de ponencia en primer debate del  Proyecto de ley número 172 de 2014 Cámara-092 de 2013 '],aprobado,['May 26 d 2015'],['Proyecto de Ley'],[],['Comisión Segunda de Cámara de Representantes'],13,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12530/,['“Aprobación del artículo 1º del Proyecto de ley número 172 de 2014 Cámara-092 de 2013 '],aprobado,['May 26 d 2015'],['Proyecto de Ley'],[],['Comisión Segunda de Cámara de Representantes'],15,1,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12534/,"['“Aprobación de la proposición de archivo suscrita por el representante Alirio Uribe del Proyecto de ley número 208 de 2014 Cámara, 133 de 2013 ']",denegado,['May 26 d 2015'],['Proposiciones'],[],['Comisión Segunda de Cámara de Representantes'],12,4,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12535/,"['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de ley número 208 de 2014 Cámara, 133 de 2013 Senado.  ']",aprobado,['May 26 d 2015'],['Proyecto de Ley'],[],['Comisión Segunda de Cámara de Representantes'],11,5,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12537/,"['“Aprobación del título y el tránsito a siguiente debate del Proyecto de ley número 208 de 2014 Cámara, 133 de 2013 Senado.']",aprobado,['May 26 d 2015'],['Proyecto de Ley'],[],['Comisión Segunda de Cámara de Representantes'],11,5,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12572/,['“Aprobación del impedimento presentado por el Senador Mauricio Aguilar para participar en la discusión y votación del Proyecto de Ley número 29 de 2014 Senado. '],aprobado,['May 26 d 2015'],['Impedimentos'],[],['Comisión Sexta de Senado'],9,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12573/,['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley número 29 de 2014 Senado. '],denegado,['May 26 d 2015'],['Proyecto de Ley'],[],['Comisión Sexta de Senado'],7,5,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12433/,"['“Aprobación de la proposición sustitutiva al artículo 14 suscrita por los Representantes Julián Bedoya, Jaime Buenahora, Bérner Zambrano, Harry González, Hernán Penagos, Rodrigo Lara, Fernando de la Peña , entre otros, al Proyecto de Acto Legislativo... ']",aprobado,['May 21 d 2015'],['Proposiciones'],[],['Comisión Primera de Cámara de Representantes'],32,2,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12434/,"['“Aprobación de la proposición eliminatoria al artículo 15 suscrita por el Representante Álvaro Prada al Proyecto de Acto Legislativo número 153 de 2014 Cámara, 18 de 2014 Senado. ']",denegado,['May 21 d 2015'],['Proposiciones'],[],['Comisión Primera de Cámara de Representantes'],29,5,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12435/,"['“Aprobación de la proposición sustitutiva al artículo 15 suscrita por el Representante Telésforo Pedraza al Proyecto de Acto Legislativo número 153 de 2014 cámara, 18 de 2014 Senado. ']",aprobado,['May 21 d 2015'],['Proposiciones'],[],['Comisión Primera de Cámara de Representantes'],29,5,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12436/,"['“Aprobación de la proposición eliminatoria al artículo 16 suscrita por el Representante Álvaro Prada al Proyecto de Acto Legislativo número 153 de 2014 Cámara, 18 de 2014 Senado. ']",denegado,['May 21 d 2015'],['Proposiciones'],[],['Comisión Primera de Cámara de Representantes'],30,4,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12437/,"['“Aprobación del artículo 16 del Proyecto de Acto Legislativo número 153 de 2014 Cámara, 18 de 2014 Senado, como está redactado en la ponencia. ']",aprobado,['May 21 d 2015'],['Acto Legislativo'],[],['Comisión Primera de Cámara de Representantes'],28,6,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12438/,"['“Aprobación de la proposición sustitutiva al artículo 17 suscrita por la Representante Angélica Lozano al Proyecto de Acto Legislativo número 153 de 2014 Cámara, 18 de 2014 Senado. ']",aprobado,['May 21 d 2015'],['Proposiciones'],[],['Comisión Primera de Cámara de Representantes'],31,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12439/,"['“Aprobación de la adición de un artículo  que modifica el artículo 235 de la Constitución Política, desde el Proyecto de Acto Legislativo número 153 de 2014 Cámara, 18 de 2014 Senado.  ']",aprobado,['May 21 d 2015'],['Acto Legislativo'],[],['Comisión Primera de Cámara de Representantes'],31,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12440/,"['“Aprobación de la proposición aditiva de un artículo nuevo que modifica los artículos 171 y 172 de la Constitución, suscrita por los Representantes Harry Giovanny González y Norbey Marulanda, al Proyecto de Acto Legislativo número 153 de 2014 Cámara,... ']",aprobado,['May 21 d 2015'],['Proposiciones'],[],['Comisión Primera de Cámara de Representantes'],24,10,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12441/,"['“Aprobación de la proposición aditiva de un artículo nuevo que modifica el artículo 274 de la Constitución Política de Colombia, suscrita por los Representantes de la bancada del Partido Liberal, Angélica Lozano, José Caicedo y José Rozo, al Proyecto... ']",aprobado,['May 21 d 2015'],['Proposiciones'],[],['Comisión Primera de Cámara de Representantes'],31,3,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12442/,['... '],denegado,['May 21 d 2015'],['Proposiciones'],[],['Comisión Primera de Cámara de Representantes'],27,7,OK
0,https://congresovisible.uniandes.edu.co/votaciones/12443/,"['“Aprobación de la proposición aditiva de un artículo nuevo que modifica el artículo 123 de la Constitución Política de Colombia , suscrita por el Representante Rodrigo Lara, al Proyecto de Acto Legislativo número 153 de 2014 Cámara, 18 de 2014 Senado.... ']",denegado,['May 21 d 2015'],['Proposiciones'],[],['Comisión Primera de Cámara de Representantes'],25,9,OK
